concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason
4148516,2000001852,Mapped from,1970-01-01,2099-12-31,
4148504,2000001853,Mapped from,1970-01-01,2099-12-31,
4150072,2000001854,Mapped from,1970-01-01,2099-12-31,
4147091,2000001855,Mapped from,1970-01-01,2099-12-31,
4148986,2000001856,Mapped from,1970-01-01,2099-12-31,
4150083,2000001857,Mapped from,1970-01-01,2099-12-31,
4150077,2000001858,Mapped from,1970-01-01,2099-12-31,
4148517,2000001859,Mapped from,1970-01-01,2099-12-31,
4149946,2000001860,Mapped from,1970-01-01,2099-12-31,
4150080,2000001861,Mapped from,1970-01-01,2099-12-31,
4150083,2000001862,Mapped from,1970-01-01,2099-12-31,
4148511,2000001863,Mapped from,1970-01-01,2099-12-31,
4150070,2000001864,Mapped from,1970-01-01,2099-12-31,
4150086,2000001865,Mapped from,1970-01-01,2099-12-31,
4150085,2000001866,Mapped from,1970-01-01,2099-12-31,
4148989,2000001867,Mapped from,1970-01-01,2099-12-31,
4160140,2000001868,Mapped from,1970-01-01,2099-12-31,
