concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason
4078442,2000004031,Mapped from,1970-01-01,2099-12-31,
4305794,2000004032,Mapped from,1970-01-01,2099-12-31,
4078442,2000004033,Mapped from,1970-01-01,2099-12-31,
4078442,2000004034,Mapped from,1970-01-01,2099-12-31,
4141149,2000004035,Mapped from,1970-01-01,2099-12-31,
4078442,2000004036,Mapped from,1970-01-01,2099-12-31,
4141149,2000004037,Mapped from,1970-01-01,2099-12-31,
4078442,2000004038,Mapped from,1970-01-01,2099-12-31,
4078442,2000004039,Mapped from,1970-01-01,2099-12-31,
4168999,2000004040,Mapped from,1970-01-01,2099-12-31,
4078442,2000004041,Mapped from,1970-01-01,2099-12-31,
4168999,2000004042,Mapped from,1970-01-01,2099-12-31,
4078442,2000004043,Mapped from,1970-01-01,2099-12-31,
4309033,2000004044,Mapped from,1970-01-01,2099-12-31,
4078442,2000004045,Mapped from,1970-01-01,2099-12-31,
4309033,2000004046,Mapped from,1970-01-01,2099-12-31,
4078442,2000004047,Mapped from,1970-01-01,2099-12-31,
4078442,2000004048,Mapped from,1970-01-01,2099-12-31,
42689574,2000004049,Mapped from,1970-01-01,2099-12-31,
4078442,2000004050,Mapped from,1970-01-01,2099-12-31,
42689574,2000004051,Mapped from,1970-01-01,2099-12-31,
4078442,2000004052,Mapped from,1970-01-01,2099-12-31,
4078442,2000004053,Mapped from,1970-01-01,2099-12-31,
4305794,2000004054,Mapped from,1970-01-01,2099-12-31,
4078442,2000004055,Mapped from,1970-01-01,2099-12-31,
4305794,2000004056,Mapped from,1970-01-01,2099-12-31,
4078442,2000004057,Mapped from,1970-01-01,2099-12-31,
4078442,2000004058,Mapped from,1970-01-01,2099-12-31,
4141149,2000004059,Mapped from,1970-01-01,2099-12-31,
4078442,2000004060,Mapped from,1970-01-01,2099-12-31,
4141149,2000004061,Mapped from,1970-01-01,2099-12-31,
4078442,2000004062,Mapped from,1970-01-01,2099-12-31,
4078442,2000004063,Mapped from,1970-01-01,2099-12-31,
4197894,2000004064,Mapped from,1970-01-01,2099-12-31,
4078442,2000004065,Mapped from,1970-01-01,2099-12-31,
4078442,2000004066,Mapped from,1970-01-01,2099-12-31,
4141149,2000004067,Mapped from,1970-01-01,2099-12-31,
4078442,2000004068,Mapped from,1970-01-01,2099-12-31,
4141149,2000004069,Mapped from,1970-01-01,2099-12-31,
4078442,2000004070,Mapped from,1970-01-01,2099-12-31,
4078442,2000004071,Mapped from,1970-01-01,2099-12-31,
4078442,2000004072,Mapped from,1970-01-01,2099-12-31,
4078442,2000004073,Mapped from,1970-01-01,2099-12-31,
4078442,2000004074,Mapped from,1970-01-01,2099-12-31,
4078442,2000004075,Mapped from,1970-01-01,2099-12-31,
42536500,2000004076,Mapped from,1970-01-01,2099-12-31,
42536500,2000004077,Mapped from,1970-01-01,2099-12-31,
42536500,2000004078,Mapped from,1970-01-01,2099-12-31,
42536500,2000004079,Mapped from,1970-01-01,2099-12-31,
42536500,2000004080,Mapped from,1970-01-01,2099-12-31,
4141149,2000004081,Mapped from,1970-01-01,2099-12-31,
4078442,2000004082,Mapped from,1970-01-01,2099-12-31,
4078442,2000004083,Mapped from,1970-01-01,2099-12-31,
4078442,2000004084,Mapped from,1970-01-01,2099-12-31,
4078442,2000004085,Mapped from,1970-01-01,2099-12-31,
4078442,2000004086,Mapped from,1970-01-01,2099-12-31,
4078442,2000004087,Mapped from,1970-01-01,2099-12-31,
4048955,2000004088,Mapped from,1970-01-01,2099-12-31,
4078442,2000004089,Mapped from,1970-01-01,2099-12-31,
0,2000004090,Mapped from,1970-01-01,2099-12-31,
0,2000004091,Mapped from,1970-01-01,2099-12-31,
0,2000004092,Mapped from,1970-01-01,2099-12-31,
0,2000004093,Mapped from,1970-01-01,2099-12-31,
4078442,2000004094,Mapped from,1970-01-01,2099-12-31,
4078442,2000004095,Mapped from,1970-01-01,2099-12-31,
4078442,2000004096,Mapped from,1970-01-01,2099-12-31,
4078442,2000004097,Mapped from,1970-01-01,2099-12-31,
4078442,2000004098,Mapped from,1970-01-01,2099-12-31,
4078442,2000004099,Mapped from,1970-01-01,2099-12-31,
4078442,2000004100,Mapped from,1970-01-01,2099-12-31,
4078442,2000004101,Mapped from,1970-01-01,2099-12-31,
4078442,2000004102,Mapped from,1970-01-01,2099-12-31,
4141149,2000004103,Mapped from,1970-01-01,2099-12-31,
4078442,2000004104,Mapped from,1970-01-01,2099-12-31,
4141149,2000004105,Mapped from,1970-01-01,2099-12-31,
4078442,2000004106,Mapped from,1970-01-01,2099-12-31,
4195428,2000004107,Mapped from,1970-01-01,2099-12-31,
4195428,2000004108,Mapped from,1970-01-01,2099-12-31,
4195428,2000004109,Mapped from,1970-01-01,2099-12-31,
4195428,2000004110,Mapped from,1970-01-01,2099-12-31,
4195428,2000004111,Mapped from,1970-01-01,2099-12-31,
4195428,2000004112,Mapped from,1970-01-01,2099-12-31,
4195428,2000004113,Mapped from,1970-01-01,2099-12-31,
4195428,2000004114,Mapped from,1970-01-01,2099-12-31,
