concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason
2000020178,38001228,Maps to,1970-01-01,2099-12-31,
2000020179,38001227,Maps to,1970-01-01,2099-12-31,
2000020180,38001518,Maps to,1970-01-01,2099-12-31,
2000020181,38001518,Maps to,1970-01-01,2099-12-31,
2000020182,38001243,Maps to,1970-01-01,2099-12-31,
2000020183,38001242,Maps to,1970-01-01,2099-12-31,
2000020184,38001244,Maps to,1970-01-01,2099-12-31,
2000020185,38001192,Maps to,1970-01-01,2099-12-31,
2000020186,38001191,Maps to,1970-01-01,2099-12-31,
2000020187,38001190,Maps to,1970-01-01,2099-12-31,
2000020188,38001192,Maps to,1970-01-01,2099-12-31,
2000020189,38001595,Maps to,1970-01-01,2099-12-31,
2000020190,38001594,Maps to,1970-01-01,2099-12-31,
2000020191,38001596,Maps to,1970-01-01,2099-12-31,
2000020192,38000963,Maps to,1970-01-01,2099-12-31,
2000020193,38000961,Maps to,1970-01-01,2099-12-31,
2000020194,38000962,Maps to,1970-01-01,2099-12-31,
2000020195,38000963,Maps to,1970-01-01,2099-12-31,
2000020196,38000962,Maps to,1970-01-01,2099-12-31,
2000020197,38000961,Maps to,1970-01-01,2099-12-31,
2000020198,38000963,Maps to,1970-01-01,2099-12-31,
2000020199,38001320,Maps to,1970-01-01,2099-12-31,
2000020200,38001319,Maps to,1970-01-01,2099-12-31,
2000020201,38001321,Maps to,1970-01-01,2099-12-31,
2000020202,38001073,Maps to,1970-01-01,2099-12-31,
2000020203,38001074,Maps to,1970-01-01,2099-12-31,
2000020204,38001073,Maps to,1970-01-01,2099-12-31,
2000020205,38001074,Maps to,1970-01-01,2099-12-31,
2000020206,38001075,Maps to,1970-01-01,2099-12-31,
2000020207,38001076,Maps to,1970-01-01,2099-12-31,
2000020208,38001072,Maps to,1970-01-01,2099-12-31,
2000020209,38001075,Maps to,1970-01-01,2099-12-31,
2000020210,38001076,Maps to,1970-01-01,2099-12-31,
2000020211,38001071,Maps to,1970-01-01,2099-12-31,
2000020212,38001072,Maps to,1970-01-01,2099-12-31,
2000020213,38000989,Maps to,1970-01-01,2099-12-31,
2000020214,38000990,Maps to,1970-01-01,2099-12-31,
