concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason
2000001239,3041079,Maps to,1970-01-01,2099-12-31,
2000001240,3018572,Maps to,1970-01-01,2099-12-31,
2000001241,3047181,Maps to,1970-01-01,2099-12-31,
2000001242,3005456,Maps to,1970-01-01,2099-12-31,
2000001243,3000285,Maps to,1970-01-01,2099-12-31,
2000001244,3051714,Maps to,1970-01-01,2099-12-31,
2000001245,3000483,Maps to,1970-01-01,2099-12-31,
2000001246,3012516,Maps to,1970-01-01,2099-12-31,
2000001247,3018954,Maps to,1970-01-01,2099-12-31,
2000001248,3015736,Maps to,1970-01-01,2099-12-31,
2000001249,3019198,Maps to,1970-01-01,2099-12-31,
2000001250,40771130,Maps to,1970-01-01,2099-12-31,
2000001251,42868644,Maps to,1970-01-01,2099-12-31,
3007913,2000001001,Mapped from,1970-01-01,2099-12-31,
3012501,2000001002,Mapped from,1970-01-01,2099-12-31,
3031147,2000001003,Mapped from,1970-01-01,2099-12-31,
3018572,2000001004,Mapped from,1970-01-01,2099-12-31,
3021119,2000001005,Mapped from,1970-01-01,2099-12-31,
3000483,2000001006,Mapped from,1970-01-01,2099-12-31,
3009542,2000001007,Mapped from,1970-01-01,2099-12-31,
3000963,2000001008,Mapped from,1970-01-01,2099-12-31,
45884415,2000001009,Mapped from,1970-01-01,2099-12-31,
3047181,2000001010,Mapped from,1970-01-01,2099-12-31,
3005629,2000001011,Mapped from,1970-01-01,2099-12-31,
3024882,2000001012,Mapped from,1970-01-01,2099-12-31,
3013502,2000001013,Mapped from,1970-01-01,2099-12-31,
3013290,2000001014,Mapped from,1970-01-01,2099-12-31,
3022875,2000001015,Mapped from,1970-01-01,2099-12-31,
3010421,2000001016,Mapped from,1970-01-01,2099-12-31,
3027315,2000001017,Mapped from,1970-01-01,2099-12-31,
3005456,2000001018,Mapped from,1970-01-01,2099-12-31,
3020716,2000001019,Mapped from,1970-01-01,2099-12-31,
3000285,2000001020,Mapped from,1970-01-01,2099-12-31,
3020891,2000001021,Mapped from,1970-01-01,2099-12-31,
3012410,2000001022,Mapped from,1970-01-01,2099-12-31,
3024171,2000001023,Mapped from,1970-01-01,2099-12-31,
3004921,2000001024,Mapped from,1970-01-01,2099-12-31,
3018672,2000001025,Mapped from,1970-01-01,2099-12-31,
3026692,2000001026,Mapped from,1970-01-01,2099-12-31,
3008691,2000001027,Mapped from,1970-01-01,2099-12-31,
3016647,2000001028,Mapped from,1970-01-01,2099-12-31,
40763080,2000001029,Mapped from,1970-01-01,2099-12-31,
3002331,2000001030,Mapped from,1970-01-01,2099-12-31,
3020149,2000001031,Mapped from,1970-01-01,2099-12-31,
3009383,2000001032,Mapped from,1970-01-01,2099-12-31,
3009306,2000001033,Mapped from,1970-01-01,2099-12-31,
3036152,2000001034,Mapped from,1970-01-01,2099-12-31,
3003132,2000001035,Mapped from,1970-01-01,2099-12-31,
3031951,2000001036,Mapped from,1970-01-01,2099-12-31,
3001308,2000001037,Mapped from,1970-01-01,2099-12-31,
3016311,2000001038,Mapped from,1970-01-01,2099-12-31,
3051714,2000001039,Mapped from,1970-01-01,2099-12-31,
46236952,2000001040,Mapped from,1970-01-01,2099-12-31,
3000483,2000001041,Mapped from,1970-01-01,2099-12-31,
3038136,2000001042,Mapped from,1970-01-01,2099-12-31,
3011922,2000001043,Mapped from,1970-01-01,2099-12-31,
3018806,2000001044,Mapped from,1970-01-01,2099-12-31,
3021044,2000001045,Mapped from,1970-01-01,2099-12-31,
3004905,2000001046,Mapped from,1970-01-01,2099-12-31,
44816844,2000001047,Mapped from,1970-01-01,2099-12-31,
3017115,2000001048,Mapped from,1970-01-01,2099-12-31,
3029187,2000001049,Mapped from,1970-01-01,2099-12-31,
3008295,2000001050,Mapped from,1970-01-01,2099-12-31,
3004588,2000001051,Mapped from,1970-01-01,2099-12-31,
3026250,2000001052,Mapped from,1970-01-01,2099-12-31,
3025478,2000001053,Mapped from,1970-01-01,2099-12-31,
3025455,2000001054,Mapped from,1970-01-01,2099-12-31,
3025380,2000001055,Mapped from,1970-01-01,2099-12-31,
3036848,2000001056,Mapped from,1970-01-01,2099-12-31,
3011544,2000001057,Mapped from,1970-01-01,2099-12-31,
3033364,2000001058,Mapped from,1970-01-01,2099-12-31,
3003403,2000001059,Mapped from,1970-01-01,2099-12-31,
3048752,2000001060,Mapped from,1970-01-01,2099-12-31,
3003434,2000001061,Mapped from,1970-01-01,2099-12-31,
3049226,2000001062,Mapped from,1970-01-01,2099-12-31,
3012516,2000001063,Mapped from,1970-01-01,2099-12-31,
3027944,2000001064,Mapped from,1970-01-01,2099-12-31,
3000764,2000001065,Mapped from,1970-01-01,2099-12-31,
3016879,2000001066,Mapped from,1970-01-01,2099-12-31,
3016723,2000001067,Mapped from,1970-01-01,2099-12-31,
3018954,2000001068,Mapped from,1970-01-01,2099-12-31,
3016750,2000001069,Mapped from,1970-01-01,2099-12-31,
3036180,2000001070,Mapped from,1970-01-01,2099-12-31,
3027008,2000001071,Mapped from,1970-01-01,2099-12-31,
3026782,2000001072,Mapped from,1970-01-01,2099-12-31,
3015736,2000001073,Mapped from,1970-01-01,2099-12-31,
3011965,2000001074,Mapped from,1970-01-01,2099-12-31,
3017250,2000001075,Mapped from,1970-01-01,2099-12-31,
3017161,2000001076,Mapped from,1970-01-01,2099-12-31,
3046003,2000001077,Mapped from,1970-01-01,2099-12-31,
3019298,2000001078,Mapped from,1970-01-01,2099-12-31,
3041635,2000001079,Mapped from,1970-01-01,2099-12-31,
3024936,2000001080,Mapped from,1970-01-01,2099-12-31,
3033483,2000001081,Mapped from,1970-01-01,2099-12-31,
3024394,2000001082,Mapped from,1970-01-01,2099-12-31,
42868645,2000001083,Mapped from,1970-01-01,2099-12-31,
3008855,2000001084,Mapped from,1970-01-01,2099-12-31,
3009613,2000001085,Mapped from,1970-01-01,2099-12-31,
3019198,2000001086,Mapped from,1970-01-01,2099-12-31,
3014543,2000001087,Mapped from,1970-01-01,2099-12-31,
3008541,2000001088,Mapped from,1970-01-01,2099-12-31,
3018791,2000001089,Mapped from,1970-01-01,2099-12-31,
3031831,2000001090,Mapped from,1970-01-01,2099-12-31,
3010201,2000001091,Mapped from,1970-01-01,2099-12-31,
3020358,2000001092,Mapped from,1970-01-01,2099-12-31,
3015455,2000001093,Mapped from,1970-01-01,2099-12-31,
3016228,2000001094,Mapped from,1970-01-01,2099-12-31,
3010503,2000001095,Mapped from,1970-01-01,2099-12-31,
3022878,2000001096,Mapped from,1970-01-01,2099-12-31,
3022878,2000001097,Mapped from,1970-01-01,2099-12-31,
3018071,2000001098,Mapped from,1970-01-01,2099-12-31,
3022703,2000001099,Mapped from,1970-01-01,2099-12-31,
3011497,2000001100,Mapped from,1970-01-01,2099-12-31,
3022533,2000001101,Mapped from,1970-01-01,2099-12-31,
3011412,2000001102,Mapped from,1970-01-01,2099-12-31,
3019183,2000001103,Mapped from,1970-01-01,2099-12-31,
40757349,2000001104,Mapped from,1970-01-01,2099-12-31,
3020383,2000001105,Mapped from,1970-01-01,2099-12-31,
3018627,2000001106,Mapped from,1970-01-01,2099-12-31,
3007166,2000001107,Mapped from,1970-01-01,2099-12-31,
3005460,2000001108,Mapped from,1970-01-01,2099-12-31,
3004291,2000001109,Mapped from,1970-01-01,2099-12-31,
3043394,2000001110,Mapped from,1970-01-01,2099-12-31,
3002153,2000001111,Mapped from,1970-01-01,2099-12-31,
3007451,2000001112,Mapped from,1970-01-01,2099-12-31,
3051714,2000001113,Mapped from,1970-01-01,2099-12-31,
3003882,2000001114,Mapped from,1970-01-01,2099-12-31,
3016407,2000001115,Mapped from,1970-01-01,2099-12-31,
3003047,2000001116,Mapped from,1970-01-01,2099-12-31,
3035715,2000001117,Mapped from,1970-01-01,2099-12-31,
3031335,2000001118,Mapped from,1970-01-01,2099-12-31,
3018760,2000001119,Mapped from,1970-01-01,2099-12-31,
3002030,2000001120,Mapped from,1970-01-01,2099-12-31,
3002179,2000001121,Mapped from,1970-01-01,2099-12-31,
3017181,2000001122,Mapped from,1970-01-01,2099-12-31,
3019880,2000001123,Mapped from,1970-01-01,2099-12-31,
3011893,2000001124,Mapped from,1970-01-01,2099-12-31,
3023520,2000001125,Mapped from,1970-01-01,2099-12-31,
3007124,2000001126,Mapped from,1970-01-01,2099-12-31,
46234968,2000001127,Mapped from,1970-01-01,2099-12-31,
3018367,2000001128,Mapped from,1970-01-01,2099-12-31,
3039644,2000001129,Mapped from,1970-01-01,2099-12-31,
