concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason
3020891,2000030018,Mapped from,1970-01-01,2099-12-31,
4021323,2000030019,Mapped from,1970-01-01,2099-12-31,
21494966,2000030020,Mapped from,1970-01-01,2099-12-31,
45768171,2000030021,Mapped from,1970-01-01,2099-12-31,
3010321,2000030022,Mapped from,1970-01-01,2099-12-31,
3026611,2000030023,Mapped from,1970-01-01,2099-12-31,
21490963,2000030024,Mapped from,1970-01-01,2099-12-31,
21491763,2000030025,Mapped from,1970-01-01,2099-12-31,
36684829,2000030026,Mapped from,1970-01-01,2099-12-31,
4337265,2000030027,Mapped from,1970-01-01,2099-12-31,
3046838,2000030028,Mapped from,1970-01-01,2099-12-31,
3039006,2000030029,Mapped from,1970-01-01,2099-12-31,
4138763,2000030030,Mapped from,1970-01-01,2099-12-31,
21492838,2000030031,Mapped from,1970-01-01,2099-12-31,
3027162,2000030032,Mapped from,1970-01-01,2099-12-31,
3039856,2000030033,Mapped from,1970-01-01,2099-12-31,
3034263,2000030034,Mapped from,1970-01-01,2099-12-31,
3043970,2000030035,Mapped from,1970-01-01,2099-12-31,
3007876,2000030036,Mapped from,1970-01-01,2099-12-31,
3020716,2000030037,Mapped from,1970-01-01,2099-12-31,
3036098,2000030038,Mapped from,1970-01-01,2099-12-31,
3037022,2000030039,Mapped from,1970-01-01,2099-12-31,
3037318,2000030040,Mapped from,1970-01-01,2099-12-31,
3035206,2000030041,Mapped from,1970-01-01,2099-12-31,
3035816,2000030042,Mapped from,1970-01-01,2099-12-31,
3037347,2000030043,Mapped from,1970-01-01,2099-12-31,
21490675,2000030044,Mapped from,1970-01-01,2099-12-31,
3020481,2000030045,Mapped from,1970-01-01,2099-12-31,
21492835,2000030046,Mapped from,1970-01-01,2099-12-31,
3022875,2000030047,Mapped from,1970-01-01,2099-12-31,
21490854,2000030048,Mapped from,1970-01-01,2099-12-31,
21490753,2000030049,Mapped from,1970-01-01,2099-12-31,
42527086,2000030050,Mapped from,1970-01-01,2099-12-31,
1175625,2000030051,Mapped from,1970-01-01,2099-12-31,
21490650,2000030052,Mapped from,1970-01-01,2099-12-31,
3014080,2000030053,Mapped from,1970-01-01,2099-12-31,
40762903,2000030054,Mapped from,1970-01-01,2099-12-31,
3025439,2000030055,Mapped from,1970-01-01,2099-12-31,
3007397,2000030056,Mapped from,1970-01-01,2099-12-31,
40760766,2000030057,Mapped from,1970-01-01,2099-12-31,
3034263,2000030058,Mapped from,1970-01-01,2099-12-31,
3024171,2000030059,Mapped from,1970-01-01,2099-12-31,
3009497,2000030060,Mapped from,1970-01-01,2099-12-31,
21491186,2000030061,Mapped from,1970-01-01,2099-12-31,
3023103,2000030062,Mapped from,1970-01-01,2099-12-31,
3019550,2000030063,Mapped from,1970-01-01,2099-12-31,
