concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason
2000026179,4012163,Maps to,1970-01-01,2099-12-31,
2000026180,4235587,Maps to,1970-01-01,2099-12-31,
2000026181,4229267,Maps to,1970-01-01,2099-12-31,
2000026182,4099188,Maps to,1970-01-01,2099-12-31,
2000026183,4017113,Maps to,1970-01-01,2099-12-31,
2000026184,4195939,Maps to,1970-01-01,2099-12-31,
2000026185,4106082,Maps to,1970-01-01,2099-12-31,
2000026186,4009137,Maps to,1970-01-01,2099-12-31,
2000026187,4016448,Maps to,1970-01-01,2099-12-31,
2000026188,4188054,Maps to,1970-01-01,2099-12-31,
2000026189,4149104,Maps to,1970-01-01,2099-12-31,
2000026190,42872611,Maps to,1970-01-01,2099-12-31,
2000026191,4085000,Maps to,1970-01-01,2099-12-31,
2000026192,4240344,Maps to,1970-01-01,2099-12-31,
2000026193,4034635,Maps to,1970-01-01,2099-12-31,
2000026194,4329152,Maps to,1970-01-01,2099-12-31,
2000026195,4265339,Maps to,1970-01-01,2099-12-31,
2000026196,4013782,Maps to,1970-01-01,2099-12-31,
2000026197,37018741,Maps to,1970-01-01,2099-12-31,
2000026198,4015251,Maps to,1970-01-01,2099-12-31,
2000026199,4243975,Maps to,1970-01-01,2099-12-31,
2000026200,4300777,Maps to,1970-01-01,2099-12-31,
2000026201,4181655,Maps to,1970-01-01,2099-12-31,
2000026202,4023812,Maps to,1970-01-01,2099-12-31,
2000026203,4348172,Maps to,1970-01-01,2099-12-31,
2000026204,4015383,Maps to,1970-01-01,2099-12-31,
2000026205,4101235,Maps to,1970-01-01,2099-12-31,
2000026206,4231987,Maps to,1970-01-01,2099-12-31,
2000026207,4352633,Maps to,1970-01-01,2099-12-31,
2000026208,4185121,Maps to,1970-01-01,2099-12-31,
2000026209,4274639,Maps to,1970-01-01,2099-12-31,
2000026210,40481156,Maps to,1970-01-01,2099-12-31,
2000026211,4214081,Maps to,1970-01-01,2099-12-31,
2000026212,4025797,Maps to,1970-01-01,2099-12-31,
2000026213,4201161,Maps to,1970-01-01,2099-12-31,
2000026214,4107221,Maps to,1970-01-01,2099-12-31,
2000026215,4348178,Maps to,1970-01-01,2099-12-31,
2000026216,4214681,Maps to,1970-01-01,2099-12-31,
2000026217,4185892,Maps to,1970-01-01,2099-12-31,
2000026218,4307974,Maps to,1970-01-01,2099-12-31,
2000026219,4141421,Maps to,1970-01-01,2099-12-31,
2000026220,37396163,Maps to,1970-01-01,2099-12-31,
2000026221,4186115,Maps to,1970-01-01,2099-12-31,
2000026222,4143777,Maps to,1970-01-01,2099-12-31,
2000026223,4199767,Maps to,1970-01-01,2099-12-31,
2000026224,4211809,Maps to,1970-01-01,2099-12-31,
2000026225,4013782,Maps to,1970-01-01,2099-12-31,
2000026226,4015682,Maps to,1970-01-01,2099-12-31,
2000026227,4143777,Maps to,1970-01-01,2099-12-31,
2000026228,4087087,Maps to,1970-01-01,2099-12-31,
2000026229,4269070,Maps to,1970-01-01,2099-12-31,
2000026230,4103712,Maps to,1970-01-01,2099-12-31,
2000026231,4103712,Maps to,1970-01-01,2099-12-31,
2000026232,4103712,Maps to,1970-01-01,2099-12-31,
2000026233,4189931,Maps to,1970-01-01,2099-12-31,
2000026234,4265186,Maps to,1970-01-01,2099-12-31,
2000026235,4200556,Maps to,1970-01-01,2099-12-31,
2000026236,4055349,Maps to,1970-01-01,2099-12-31,
2000026237,37017615,Maps to,1970-01-01,2099-12-31,
2000026238,4044621,Maps to,1970-01-01,2099-12-31,
2000026239,4086237,Maps to,1970-01-01,2099-12-31,
2000026240,4035081,Maps to,1970-01-01,2099-12-31,
2000026241,4213102,Maps to,1970-01-01,2099-12-31,
2000026242,4003364,Maps to,1970-01-01,2099-12-31,
2000026243,4020318,Maps to,1970-01-01,2099-12-31,
2000026244,4259632,Maps to,1970-01-01,2099-12-31,
2000026245,4199645,Maps to,1970-01-01,2099-12-31,
2000026246,4018788,Maps to,1970-01-01,2099-12-31,
2000026247,4197797,Maps to,1970-01-01,2099-12-31,
2000026248,4133833,Maps to,1970-01-01,2099-12-31,
2000026249,4018997,Maps to,1970-01-01,2099-12-31,
2000026250,4057957,Maps to,1970-01-01,2099-12-31,
2000026251,4015550,Maps to,1970-01-01,2099-12-31,
2000026252,4087087,Maps to,1970-01-01,2099-12-31,
2000026253,4139623,Maps to,1970-01-01,2099-12-31,
2000026254,4352756,Maps to,1970-01-01,2099-12-31,
2000026255,4015665,Maps to,1970-01-01,2099-12-31,
2000026256,4012024,Maps to,1970-01-01,2099-12-31,
2000026257,438365,Maps to,1970-01-01,2099-12-31,
2000026258,4217696,Maps to,1970-01-01,2099-12-31,
